gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5138331929	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	eddca6f5-01c5-4643-bd7a-43687695f3f7	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Sidney, nr. Hwy. 16/200 and 3rd Street SE	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.71254	-104.15702	10.0						2024-07-10	10	7	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1269605				CC0_1_0	Department of Bioagricultural Sciences	J. Campbell			2025-10-25T09:37:57.545Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138331058	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	2c271b60-2d42-4bbe-a813-f52c02fb3297	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	5.8 mi. SE of Moiese, CSKT Bison Range, Red Sleep Mtn. Dr., Upper Pauline Creek	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.33074	-114.2236	5.0		1195.0				2024-07-10	10	7	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272716				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:58.532Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138331056	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	fcff1e9b-d00b-4726-ba17-d3944cd44b2f	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Loma, Marias Bridge Fishing Access, confl. Marias & Teton Rvrs.	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.93166	-110.50813	5.0		780.0				2024-06-24	24	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272711				CC0_1_0	Department of Bioagricultural Sciences	Chuck Harp			2025-10-25T09:37:52.845Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138330098	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	43b89c79-f11c-4373-b76c-f464b7ae56c7	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Malta, Trafton Park, Milk River	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	48.36327	-107.86845	5.0		690.0				2024-08-02	2	8	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272715				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:58.252Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138330097	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	2a1db27e-6757-4248-8591-90e0aeb9fada	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Loma, Marias Bridge Fishing Access, confl. Marias & Teton Rvrs.	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.93166	-110.50813	5.0		780.0				2024-06-24	24	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272709				CC0_1_0	Department of Bioagricultural Sciences	Chuck Harp			2025-10-25T09:37:52.799Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138330096	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	a59b5cd8-bb07-404b-955c-12719ae4759e	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Sidney, nr. Hwy 16/200 and 3rd Street SE	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.71254	-104.15702	5.0						2024-07-10/2024-07-11		7	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272708				CC0_1_0	Department of Bioagricultural Sciences	Josh Campbell			2025-10-25T09:38:17.404Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138328939	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	eefcc119-7fab-4876-973a-b6f2c5b0f73f	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	6 mi. W of Columbus, Holmgren Fishing Access Site (FAS)	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	45.65847	-109.3407	10.0		1094.0				2024-09-16	16	9	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1269604				CC0_1_0	Department of Bioagricultural Sciences	D. Harty; D. Johnson et al.			2025-10-25T09:37:52.852Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138328108	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	0a6ae258-d6a5-4899-8e5c-5dd986bdf1a5	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	7.5 mi. W of MT Hwy 233, Sanford Park CG	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	48.31281	-111.08867	5.0		862.0				2024-06-02	2	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272717				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:58.779Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138328107	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	834dcf95-7fc2-449f-9502-9a3d36b9ce24	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	6 mi. W of Columbus, Holmgren Fishing Access Site (FAS)	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	45.66161	-109.34556	5.0		1089.0				2024-09-16	16	9	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272713				CC0_1_0	Department of Bioagricultural Sciences	D. Harty; D. Johnson et al.			2025-10-25T09:37:52.918Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5138328105	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	0858afa4-172a-4712-8ec9-b63aee47b64d	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	8.3 mi. NW of HW 93 Larry Cr. Rd., Lolo NF	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	46.59999	-114.1638	5.0		1777.0				2024-07-12	12	7	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1272707				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:38:15.860Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5134549702	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/271888571	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.593066	-115.431387	28677.0						2024-10-08T19:53	8	10	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	271888571		bangert301	2025-04-21T03:55:00	CC_BY_NC_4_0	bangert301	bangert301			2025-10-27T23:48:27.740Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133461777	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235517427	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		CA		Alberta	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.023496	-114.778697	2426.0						2024-08-12T12:53	12	8	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	235517427		robertgbrown	2024-08-13T12:39:57	CC_BY_NC_4_0	robertgbrown	robertgbrown			2025-10-27T22:35:01.538Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5104294434	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/220915417	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		Nebraska	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.716595	-103.673116	4.0						2024-06-05T23:28	5	6	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	220915417		Colin Croft	2024-06-06T16:35:04	CC_BY_4_0	Colin Croft	Colin Croft			2025-10-27T22:25:31.059Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5069799015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/256541019	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		CA		Alberta	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.468295	-112.757446	2.0						2024-06-28T21:59	28	6	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	256541019		Eric Giles	2024-12-28T20:47:46	CC_BY_NC_4_0	Eric Giles	Eric Giles			2025-10-27T22:33:21.123Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5062832007	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/245563018	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		Nebraska	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.552153	-96.572764	3361.0						2024-10-04T08:14	4	10	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	245563018		elizabethgrace2012	2024-10-04T13:23:53	CC_BY_NC_4_0	elizabethgrace2012	elizabethgrace2012			2025-10-27T23:44:38.941Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5057930622	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	753aea16-65ee-4bc0-a188-262067e8744f	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Loma, Marias Bridge Fishing Access, confl. Marias & Teton Rvrs.	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.93166	-110.50813	5.0		780.0				2024-06-24	24	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266029				CC0_1_0	Department of Bioagricultural Sciences	Chuck Harp			2025-10-25T09:38:03.697Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057930621	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	ab205618-b14c-4601-803e-b838c435b887	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	1.7 mi. W of MT hw 13, mi. marker 36, Susag Farms, W Susag Rd., near Caragana	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	48.57848	-105.46585	5.0		728.0				2024-08-01	1	8	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266027				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:38:06.234Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057930620	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	0a15be6b-a891-44b7-9a89-e7fcadf19674	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Malta, Trafton Park, Milk River	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	48.36311	-107.8743	5.0		689.0				2024-08-02	2	8	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266024				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:38:05.171Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057930619	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	fbabdcd3-103a-4c7f-ba0c-bc6913494bc8	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	2.8 mi. ENE of Rock Crk Rd., Brewster Crk Rd., Lolo NF	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	46.62112	-113.59586	5.0		1285.0				2024-06-14	14	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266023				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:58.103Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057930618	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	7949a16c-d1b8-48d3-80c6-c9a63538f58a	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	2.9 mi. ENE of Rock Cr. Rd., Golden Gulch, Brewster Cr. Rd., Lolo NF	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	46.62252	-113.59451	5.0		1291.0				2024-06-14	14	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266021				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:52.612Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057929614	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	f4139ea6-8241-4b39-84b7-d7e5106bd1b4	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Loma, Marias Bridge Fishing Access, confl. Marias & Teton Rvrs.	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.93166	-110.50813	5.0		780.0				2024-06-24	24	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266028				CC0_1_0	Department of Bioagricultural Sciences	Chuck Harp			2025-10-25T09:38:08.253Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057929610	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	c6bd90da-b80d-4510-b382-9058f1d03993	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	36 mi. S of Billings, Chief Plenty Coups State Park	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	45.42736	-108.54997	5.0		1240.0				2024-06-04	4	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266019				CC0_1_0	Department of Bioagricultural Sciences	Marian L. Kirst; et al.			2025-10-25T09:37:52.590Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057928623	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	f1a760e4-58fa-4a53-85c5-c513aa380619	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	Malta, Trafton Park. Milk River	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	48.3638	-107.86839	5.0		689.0				2024-08-02	2	8	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266025				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:38:05.371Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057926628	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	f7cde321-e5d3-4db9-a9b3-2bd40afa3baf	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	6 mi. NE of Lewistown, Judith Mtn. Lodge	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	47.13602	-109.35231	5.0		1462.0				2024-09-10	10	9	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266026				CC0_1_0	Department of Bioagricultural Sciences	Alissa Anderson			2025-10-25T09:38:04.134Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057926624	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	3254edbb-033d-4f52-a059-e642551fcbf6	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	2.8 mi. ENE of Rock Crk Rd., Brewster Crk Rd., Lolo NF	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	46.62112	-113.59586	5.0		1285.0				2024-06-14	14	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266022				CC0_1_0	Department of Bioagricultural Sciences	Mat Seidensticker			2025-10-25T09:37:52.565Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5057926623	323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	83c0d232-4d36-4e62-8c98-c605e26dfd51	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris	(Grote, 1873)	US	5 mi. W of Columbus, (FAS) Holmgren Ranch Fishing Access Site	Montana	PRESENT	1	0d923068-1cec-44de-8b78-33a51fb0cacd	45.65999	-109.34332	5.0		1118.0				2024-06-15	15	6	2024	4301148	4301148	PRESERVED_SPECIMEN	CSU	CSUC	CSU_ENT1266020				CC0_1_0	Department of Bioagricultural Sciences	Megan O'Reilly			2025-10-25T09:37:52.663Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
5008311553	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/253691874	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.097022	-115.287245	28734.0						2024-10-05T21:01	5	10	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	253691874		bangert301	2024-12-01T00:52:23	CC_BY_NC_4_0	bangert301	bangert301			2025-10-28T00:42:30.283Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5008247201	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228926886	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.881428	-122.257338	14.0						2024-07-12T05:19:38	12	7	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	228926886		Allen Fish	2024-07-13T00:08:18	CC_BY_4_0	Allen Fish	Allen Fish			2025-10-27T22:27:11.167Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5008223477	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/223202943	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.56261	-118.785793	23.0						2024-06-14T17:59:45	14	6	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	223202943		brycethebug	2024-06-16T21:54:40	CC_BY_NC_4_0	brycethebug	brycethebug			2025-10-27T23:40:50.678Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007990040	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/224521125	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.534097	-120.175025							2024-06-13	13	6	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	224521125		Rachel C.	2024-06-22T23:57:02	CC_BY_NC_4_0	Rachel C.	Rachel C.			2025-10-28T00:35:14.244Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007944079	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246063692	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.070163	-115.247174	28734.0						2024-10-05T21:00	5	10	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	246063692		mikeburchett	2024-10-07T00:16:23	CC_BY_NC_4_0	mikeburchett	mikeburchett			2025-10-27T23:44:57.024Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007880273	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/252127546	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.975192	-115.473108							2024-05-03T21:51	3	5	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	252127546		Paul G. Johnson	2024-11-18T07:28:25	CC_BY_NC_4_0	Paul G. Johnson	Paul G. Johnson			2025-10-27T22:32:17.744Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007850413	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/241419428	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.83421	-118.733547							2024-07-27T23:33	27	7	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	241419428		Paul G. Johnson	2024-09-13T07:06:10	CC_BY_NC_4_0	Paul G. Johnson	Paul G. Johnson			2025-10-27T23:52:53.843Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007350080	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/226754491	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.631157	-120.638085							2024-06-26T08:09	26	6	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	226754491		Cricket Raspet	2024-07-02T20:17:17	CC_BY_4_0	Cricket Raspet	Cricket Raspet			2025-10-27T23:41:25.873Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007329128	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246374338	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa auxiliaris		SPECIES	Euxoa auxiliaris Grote, 1873	Euxoa auxiliaris		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.107158	-117.677994	21.0						2024-10-05T17:35	5	10	2024	4301148	4301148	HUMAN_OBSERVATION	iNaturalist	Observations	246374338		ethan currens	2024-10-08T20:37:34	CC_BY_NC_4_0	ethan currens	ethan currens			2025-10-27T22:30:58.018Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
